timestamp; stationId; stationName; departureId; delay; canceled; left; isExtra; destId; destName; arrivalTime; vehicleName, platform
1702233768;BE.NMBS.008811270;Veltem;0;0;0;0;0;BE.NMBS.008883006;Braine-le-Comte;1702236060;BE.NMBS.S23791;1
1702233768;BE.NMBS.008811270;Veltem;1;0;0;0;0;BE.NMBS.008833001;Leuven;1702237200;BE.NMBS.S23769;1
1702233768;BE.NMBS.008811288;Herent;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702233840;BE.NMBS.S23768;1
1702233768;BE.NMBS.008811288;Herent;1;0;0;0;0;BE.NMBS.008883006;Braine-le-Comte;1702235880;BE.NMBS.S23791;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702233720;BE.NMBS.S194018;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;1;0;0;0;0;BE.NMBS.008895208;Zottegem;1702234320;BE.NMBS.S86591;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;2;120;0;0;0;BE.NMBS.008866001;Arlon;1702234500;BE.NMBS.IC2119;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;3;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702235160;BE.NMBS.IC2140;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;4;0;0;0;0;BE.NMBS.008811601;Ottignies;1702235280;BE.NMBS.S86568;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;5;0;0;0;0;BE.NMBS.008814209;Nivelles;1702236240;BE.NMBS.S194041;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;6;0;0;0;0;BE.NMBS.008822004;Mechelen;1702236360;BE.NMBS.S53369;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;7;0;0;0;0;BE.NMBS.008863503;Dinant;1702236420;BE.NMBS.IC2520;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;8;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702236960;BE.NMBS.IC2540;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;9;0;0;0;0;BE.NMBS.008814308;Halle;1702237080;BE.NMBS.S53391;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;10;0;0;0;0;BE.NMBS.008811676;Louvain-la-Neuve;1702237260;BE.NMBS.P8700;1
1702233768;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;11;0;0;0;0;BE.NMBS.008833001;Leuven;1702237320;BE.NMBS.S194019;1
1702233769;BE.NMBS.008811403;Mouterij/Germoir;0;0;0;0;0;BE.NMBS.008822004;Mechelen;1702236060;BE.NMBS.S53369;1
1702233769;BE.NMBS.008811403;Mouterij/Germoir;1;0;0;0;0;BE.NMBS.008814308;Halle;1702237260;BE.NMBS.S53391;1
1702233769;BE.NMBS.008811411;Etterbeek;0;0;0;0;0;BE.NMBS.008814308;Halle;1702233840;BE.NMBS.S53390;1
1702233769;BE.NMBS.008811411;Etterbeek;1;0;0;0;0;BE.NMBS.008811676;Louvain-la-Neuve;1702234020;BE.NMBS.P8500;1
1702233769;BE.NMBS.008811411;Etterbeek;2;0;0;0;0;BE.NMBS.008895208;Zottegem;1702234080;BE.NMBS.S86591;1
1702233769;BE.NMBS.008811411;Etterbeek;3;0;0;0;0;BE.NMBS.008811601;Ottignies;1702235520;BE.NMBS.S86568;1
1702233769;BE.NMBS.008811411;Etterbeek;4;0;0;0;0;BE.NMBS.008822004;Mechelen;1702235880;BE.NMBS.S53369;1
1702233769;BE.NMBS.008811411;Etterbeek;5;0;0;0;0;BE.NMBS.008814209;Nivelles;1702236720;BE.NMBS.S194041;1
1702233769;BE.NMBS.008811411;Etterbeek;6;0;0;0;0;BE.NMBS.008833001;Leuven;1702236840;BE.NMBS.S194019;1
1702233769;BE.NMBS.008811429;Watermaal/Watermael;0;60;0;0;0;BE.NMBS.008895208;Zottegem;1702233780;BE.NMBS.S86591;1
1702233769;BE.NMBS.008811429;Watermaal/Watermael;1;0;0;0;0;BE.NMBS.008811601;Ottignies;1702235640;BE.NMBS.S86568;1
1702233770;BE.NMBS.008811437;Bosvoorde/Boitsfort;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702235760;BE.NMBS.S86568;1
1702233770;BE.NMBS.008811437;Bosvoorde/Boitsfort;1;0;0;0;0;BE.NMBS.008895208;Zottegem;1702237200;BE.NMBS.S86592;1
1702233770;BE.NMBS.008811445;Groenendaal;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236000;BE.NMBS.S86568;1
1702233770;BE.NMBS.008811445;Groenendaal;1;0;0;0;0;BE.NMBS.008895208;Zottegem;1702236960;BE.NMBS.S86592;1
1702233770;BE.NMBS.008811460;Hoeilaart;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236120;BE.NMBS.S86568;1
1702233770;BE.NMBS.008811460;Hoeilaart;1;0;0;0;0;BE.NMBS.008895208;Zottegem;1702236840;BE.NMBS.S86592;1
1702233771;BE.NMBS.008811510;La Hulpe;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236420;BE.NMBS.S86568;1
1702233771;BE.NMBS.008811510;La Hulpe;1;0;0;0;0;BE.NMBS.008895208;Zottegem;1702236600;BE.NMBS.S86592;1
1702233771;BE.NMBS.008811528;Genval;0;0;0;0;0;BE.NMBS.008895208;Zottegem;1702236420;BE.NMBS.S86592;1
1702233771;BE.NMBS.008811528;Genval;1;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236600;BE.NMBS.S86568;1
1702233771;BE.NMBS.008811536;Rixensart;0;0;0;0;0;BE.NMBS.008895208;Zottegem;1702236300;BE.NMBS.S86592;1
1702233771;BE.NMBS.008811536;Rixensart;1;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236780;BE.NMBS.S86568;1
1702233772;BE.NMBS.008811544;Profondsart;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702233360;BE.NMBS.S86567;1
1702233772;BE.NMBS.008811544;Profondsart;1;0;0;0;0;BE.NMBS.008895208;Zottegem;1702236120;BE.NMBS.S86592;1
1702233772;BE.NMBS.008811544;Profondsart;2;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236960;BE.NMBS.S86568;1
1702233772;BE.NMBS.008811601;Ottignies;0;480;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702233780;BE.NMBS.IC2140;0
1702233772;BE.NMBS.008811601;Ottignies;1;60;0;0;0;BE.NMBS.008863503;Dinant;1702234080;BE.NMBS.IC2519;1
1702233772;BE.NMBS.008811601;Ottignies;2;0;0;0;0;BE.NMBS.008872009;Charleroi-Central;1702234200;BE.NMBS.IC5740;1
1702233772;BE.NMBS.008811601;Ottignies;3;0;0;0;0;BE.NMBS.008811676;Louvain-la-Neuve;1702234440;BE.NMBS.S85669;1
1702233772;BE.NMBS.008811601;Ottignies;4;0;0;0;0;BE.NMBS.008863008;Namur;1702235040;BE.NMBS.L6270;1
1702233772;BE.NMBS.008811601;Ottignies;5;0;0;0;0;BE.NMBS.008811676;Louvain-la-Neuve;1702235400;BE.NMBS.P8500;1
1702233772;BE.NMBS.008811601;Ottignies;6;0;0;0;0;BE.NMBS.008833001;Leuven;1702235520;BE.NMBS.IC5719;1
1702233772;BE.NMBS.008811601;Ottignies;7;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702235580;BE.NMBS.IC2540;0
1702233772;BE.NMBS.008811601;Ottignies;8;60;0;0;0;BE.NMBS.008895208;Zottegem;1702235760;BE.NMBS.S86592;0
1702233772;BE.NMBS.008811601;Ottignies;9;180;0;0;0;BE.NMBS.008866001;Arlon;1702235820;BE.NMBS.IC2119;1
1702233772;BE.NMBS.008811601;Ottignies;10;0;0;0;0;BE.NMBS.008811676;Louvain-la-Neuve;1702236060;BE.NMBS.S86370;1
1702233772;BE.NMBS.008811601;Ottignies;11;0;0;0;0;BE.NMBS.008863008;Namur;1702236120;BE.NMBS.S614570;1
1702233772;BE.NMBS.008811601;Ottignies;12;0;0;0;0;BE.NMBS.008833001;Leuven;1702236120;BE.NMBS.S203070;1
1702233772;BE.NMBS.008811601;Ottignies;13;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702236720;BE.NMBS.P8621;0
1702233772;BE.NMBS.008811601;Ottignies;14;0;0;0;0;BE.NMBS.008811726;Wavre;1702237260;BE.NMBS.S614590;1
1702233772;BE.NMBS.008811635;Limal;0;60;0;0;0;BE.NMBS.008811726;Wavre;1702233900;BE.NMBS.S614589;1
1702233772;BE.NMBS.008811635;Limal;1;60;0;0;0;BE.NMBS.008833001;Leuven;1702236360;BE.NMBS.S203070;1
1702233772;BE.NMBS.008811635;Limal;2;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236840;BE.NMBS.S203090;1
1702233773;BE.NMBS.008811676;Louvain-la-Neuve;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702234680;BE.NMBS.S85690;1
1702233773;BE.NMBS.008811676;Louvain-la-Neuve;1;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236600;BE.NMBS.S86390;1
1702233773;BE.NMBS.008811718;Bierges-Walibi;0;0;0;0;0;BE.NMBS.008811726;Wavre;1702234080;BE.NMBS.S614589;1
1702233773;BE.NMBS.008811718;Bierges-Walibi;1;0;0;0;0;BE.NMBS.008833001;Leuven;1702236540;BE.NMBS.S203070;1
1702233773;BE.NMBS.008811718;Bierges-Walibi;2;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236660;BE.NMBS.S203090;1
1702233773;BE.NMBS.008811726;Wavre;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702236060;BE.NMBS.IC5719;1
1702233773;BE.NMBS.008811726;Wavre;1;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236540;BE.NMBS.S203090;1
1702233773;BE.NMBS.008811726;Wavre;2;0;0;0;0;BE.NMBS.008833001;Leuven;1702236720;BE.NMBS.S203070;1
1702233773;BE.NMBS.008811726;Wavre;3;0;0;0;0;BE.NMBS.008872009;Charleroi-Central;1702237200;BE.NMBS.IC5741;1
1702233774;BE.NMBS.008811734;Basse-Wavre;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236360;BE.NMBS.S203090;1
1702233774;BE.NMBS.008811734;Basse-Wavre;1;0;0;0;0;BE.NMBS.008833001;Leuven;1702236900;BE.NMBS.S203070;1
1702233774;BE.NMBS.008811742;Gastuche;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236180;BE.NMBS.S203090;1
1702233774;BE.NMBS.008811742;Gastuche;1;0;0;0;0;BE.NMBS.008833001;Leuven;1702237080;BE.NMBS.S203070;1
1702233775;BE.NMBS.008811759;Archennes;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702236000;BE.NMBS.S203090;1
1702233775;BE.NMBS.008811759;Archennes;1;0;0;0;0;BE.NMBS.008833001;Leuven;1702237260;BE.NMBS.S203070;1
1702233775;BE.NMBS.008811767;Florival;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702233780;BE.NMBS.S203069;1
1702233775;BE.NMBS.008811767;Florival;1;0;0;0;0;BE.NMBS.008811601;Ottignies;1702235880;BE.NMBS.S203090;1
1702233775;BE.NMBS.008811775;Pécrot;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702233960;BE.NMBS.S203069;1
1702233775;BE.NMBS.008811775;Pécrot;1;0;0;0;0;BE.NMBS.008811601;Ottignies;1702235700;BE.NMBS.S203090;1
1702233776;BE.NMBS.008811817;Ceroux-Mousty;0;0;0;0;0;BE.NMBS.008863008;Namur;1702236300;BE.NMBS.S614570;1
1702233776;BE.NMBS.008811817;Ceroux-Mousty;1;0;0;0;0;BE.NMBS.008811726;Wavre;1702236840;BE.NMBS.S614590;1
1702233776;BE.NMBS.008811825;Court-Saint-Étienne;0;0;0;0;0;BE.NMBS.008872009;Charleroi-Central;1702234500;BE.NMBS.IC5740;1
1702233776;BE.NMBS.008811825;Court-Saint-Étienne;1;0;0;0;0;BE.NMBS.008833001;Leuven;1702235040;BE.NMBS.IC5719;1
1702233776;BE.NMBS.008811825;Court-Saint-Étienne;2;0;0;0;0;BE.NMBS.008863008;Namur;1702236480;BE.NMBS.S614570;1
1702233776;BE.NMBS.008811825;Court-Saint-Étienne;3;0;0;0;0;BE.NMBS.008811726;Wavre;1702236660;BE.NMBS.S614590;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702233900;BE.NMBS.S194018;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;1;120;0;0;0;BE.NMBS.008866001;Arlon;1702234260;BE.NMBS.IC2119;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;2;0;0;0;0;BE.NMBS.008895208;Zottegem;1702234500;BE.NMBS.S86591;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;3;0;0;0;0;BE.NMBS.008811601;Ottignies;1702235100;BE.NMBS.S86568;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;4;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702235340;BE.NMBS.IC2140;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;5;0;0;0;0;BE.NMBS.008814209;Nivelles;1702236000;BE.NMBS.S194041;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;6;0;0;0;0;BE.NMBS.008863503;Dinant;1702236120;BE.NMBS.IC2520;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;7;0;0;0;0;BE.NMBS.008822004;Mechelen;1702236540;BE.NMBS.S53369;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;8;0;0;0;0;BE.NMBS.008814308;Halle;1702236840;BE.NMBS.S53391;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;9;0;0;0;0;BE.NMBS.008811676;Louvain-la-Neuve;1702237020;BE.NMBS.P8700;1
1702233777;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;10;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702237140;BE.NMBS.IC2540;1
1702233777;BE.NMBS.008811940;Anderlecht;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702233600;BE.NMBS.S86568;1
1702233777;BE.NMBS.008811940;Anderlecht;1;0;0;0;0;BE.NMBS.008895208;Zottegem;1702236060;BE.NMBS.S86591;1
1702233777;BE.NMBS.008811940;Anderlecht;2;0;0;0;0;BE.NMBS.008811601;Ottignies;1702237200;BE.NMBS.S86569;1
1702233778;BE.NMBS.008812013;Simonis;0;60;0;0;0;BE.NMBS.008895802;Denderleeuw;1702233960;BE.NMBS.S103869;1
1702233778;BE.NMBS.008812013;Simonis;1;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702235640;BE.NMBS.S103890;1
1702233778;BE.NMBS.008812021;Bockstael;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702234140;BE.NMBS.S102090;1
1702233778;BE.NMBS.008812021;Bockstael;1;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702235460;BE.NMBS.S102069;1
1702233778;BE.NMBS.008812047;Jette;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702234020;BE.NMBS.S102090;1
1702233778;BE.NMBS.008812047;Jette;1;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702234800;BE.NMBS.IC2241;1
1702233778;BE.NMBS.008812047;Jette;2;0;0;0;0;BE.NMBS.008894201;Lokeren;1702234920;BE.NMBS.IC2218;1
1702233778;BE.NMBS.008812047;Jette;3;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702235640;BE.NMBS.S102069;1
1702233778;BE.NMBS.008812047;Jette;4;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702236060;BE.NMBS.S103890;1
1702233778;BE.NMBS.008812047;Jette;5;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702237140;BE.NMBS.S103870;1
1702233779;BE.NMBS.008812062;Zellik;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702236300;BE.NMBS.S103890;1
1702233779;BE.NMBS.008812062;Zellik;1;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702236840;BE.NMBS.S103870;1
1702233779;BE.NMBS.008812070;Asse;0;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702236540;BE.NMBS.S103870;1
1702233779;BE.NMBS.008812070;Asse;1;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702236600;BE.NMBS.S103890;1
1702233779;BE.NMBS.008812112;Mollem;0;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702236300;BE.NMBS.S103870;1
1702233779;BE.NMBS.008812112;Mollem;1;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702236780;BE.NMBS.S103890;1
1702233780;BE.NMBS.008812120;Merchtem;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702233420;BE.NMBS.S103889;1
1702233780;BE.NMBS.008812120;Merchtem;1;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702236120;BE.NMBS.S103870;1
1702233780;BE.NMBS.008812120;Merchtem;2;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702237020;BE.NMBS.S103890;1
1702233780;BE.NMBS.008812146;Opwijk;0;360;0;0;0;BE.NMBS.008893401;Dendermonde;1702233660;BE.NMBS.S103889;1
1702233780;BE.NMBS.008812146;Opwijk;1;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702235880;BE.NMBS.S103870;1
1702233780;BE.NMBS.008812146;Opwijk;2;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702237260;BE.NMBS.S103890;1
1702233781;BE.NMBS.008812153;Heizijde;0;360;0;0;0;BE.NMBS.008893401;Dendermonde;1702233840;BE.NMBS.S103889;1
1702233781;BE.NMBS.008812153;Heizijde;1;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702235640;BE.NMBS.S103870;1
1702233781;BE.NMBS.008812161;Lebbeke;0;360;0;0;0;BE.NMBS.008893401;Dendermonde;1702234020;BE.NMBS.S103889;1
1702233781;BE.NMBS.008812161;Lebbeke;1;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702235460;BE.NMBS.S103870;1
1702233781;BE.NMBS.008812211;Sint-Agatha-Berchem/Berchem-Sainte-Agathe;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702233780;BE.NMBS.S102090;1
1702233781;BE.NMBS.008812211;Sint-Agatha-Berchem/Berchem-Sainte-Agathe;1;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702235820;BE.NMBS.S102069;1
1702233781;BE.NMBS.008812211;Sint-Agatha-Berchem/Berchem-Sainte-Agathe;2;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702237380;BE.NMBS.S102091;1
1702233782;BE.NMBS.008812229;Groot-Bijgaarden;0;60;0;0;0;BE.NMBS.008895802;Denderleeuw;1702235940;BE.NMBS.S102069;1
1702233782;BE.NMBS.008812229;Groot-Bijgaarden;1;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702237260;BE.NMBS.S102091;1
1702233782;BE.NMBS.008812237;Dilbeek;0;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702236120;BE.NMBS.S102069;1
1702233782;BE.NMBS.008812237;Dilbeek;1;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702237080;BE.NMBS.S102091;1
1702233783;BE.NMBS.008812245;Sint-Martens-Bodegem;0;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702236300;BE.NMBS.S102069;1
1702233783;BE.NMBS.008812245;Sint-Martens-Bodegem;1;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702236840;BE.NMBS.S102091;1
1702233783;BE.NMBS.008812252;Ternat;0;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702236540;BE.NMBS.S102069;1
1702233783;BE.NMBS.008812252;Ternat;1;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702236660;BE.NMBS.S102091;1
1702233783;BE.NMBS.008812260;Essene-Lombeek;0;0;0;0;0;BE.NMBS.008893401;Dendermonde;1702236420;BE.NMBS.S102091;1
1702233783;BE.NMBS.008812260;Essene-Lombeek;1;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702236780;BE.NMBS.S102069;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;0;1080;0;0;0;BE.NMBS.008811007;Schaarbeek/Schaerbeek;1702233420;BE.NMBS.IC3418;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;1;240;0;0;0;BE.NMBS.008892338;De Panne;1702233660;BE.NMBS.IC3642;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;2;120;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702233840;BE.NMBS.IC2818;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;3;600;0;0;0;BE.NMBS.008891009;Brugge;1702233900;BE.NMBS.IC1541;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;4;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702233960;BE.NMBS.S11969;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;5;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702233960;BE.NMBS.S61591;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;6;60;0;0;0;BE.NMBS.008881000;Mons;1702234080;BE.NMBS.IC3740;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;7;0;0;0;0;BE.NMBS.008894201;Lokeren;1702234080;BE.NMBS.IC2218;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;8;0;0;0;0;BE.NMBS.008400058;Amsterdam CS;1702234140;BE.NMBS.IC9267;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;9;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702234200;BE.NMBS.S11789;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;10;60;0;0;0;BE.NMBS.008811601;Ottignies;1702234320;BE.NMBS.S86568;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;11;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702234380;BE.NMBS.IC2539;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;12;180;0;0;0;BE.NMBS.008883006;Braine-le-Comte;1702234560;BE.NMBS.S23790;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;13;0;0;0;0;BE.NMBS.008891702;Oostende;1702234560;BE.NMBS.IC541;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;14;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702234560;BE.NMBS.IC1918;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;15;60;0;0;0;BE.NMBS.008893401;Dendermonde;1702234740;BE.NMBS.S102090;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;16;0;0;0;0;BE.NMBS.008872009;Charleroi-Central;1702234800;BE.NMBS.IC3140;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;17;1140;0;0;0;BE.NMBS.008844628;Eupen;1702234860;BE.NMBS.IC518;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;18;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702234860;BE.NMBS.S102069;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;19;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702235040;BE.NMBS.IC3119;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;20;60;0;0;0;BE.NMBS.008833001;Leuven;1702235040;BE.NMBS.S23769;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;21;0;0;0;0;BE.NMBS.008885001;Tournai;1702235160;BE.NMBS.IC1941;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;22;0;0;0;0;BE.NMBS.008863503;Dinant;1702235220;BE.NMBS.IC2520;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;23;0;0;0;0;BE.NMBS.008895208;Zottegem;1702235280;BE.NMBS.S86591;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;24;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702235460;BE.NMBS.S11770;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;25;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702235520;BE.NMBS.IC2241;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;26;60;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702235520;BE.NMBS.IC9256;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;27;0;0;0;0;BE.NMBS.008814209;Nivelles;1702235640;BE.NMBS.S11990;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;28;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702235640;BE.NMBS.IC3719;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;29;0;0;0;0;BE.NMBS.008811007;Schaarbeek/Schaerbeek;1702235640;BE.NMBS.S61568;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;30;0;0;0;0;BE.NMBS.008831765;Genk;1702235820;BE.NMBS.IC1518;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;31;0;0;0;0;BE.NMBS.008891660;Knokke;1702235820;BE.NMBS.IC2841;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;32;0;0;0;0;BE.NMBS.008833605;Landen;1702235940;BE.NMBS.IC3617;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;33;0;1;0;0;BE.NMBS.008882362;Binche;1702236120;BE.NMBS.IC3441;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;34;0;0;0;0;BE.NMBS.008811676;Louvain-la-Neuve;1702236180;BE.NMBS.P8700;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;35;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702236240;BE.NMBS.IC2140;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;36;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702236480;BE.NMBS.IC3340;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;37;240;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702236480;BE.NMBS.IC2317;1
1702233784;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;38;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702236660;BE.NMBS.IC3320;1
